Time	GateI	GateV	DrainI	Vref
4.1600036E+02	-5.9637400E-07	-6.5000000E-01	5.2429600E-07	-7.2253310E-01
4.1800096E+02	-5.8303600E-07	-6.5000000E-01	5.1022800E-07	-7.2391700E-01
4.2000071E+02	-1.2201800E-06	-7.0000000E-01	1.1919800E-06	-7.2521570E-01
4.2200040E+02	-1.0013900E-06	-7.0000000E-01	9.2710800E-07	-7.3669020E-01
4.2400021E+02	-9.4644300E-07	-7.0000000E-01	8.7152100E-07	-7.4048230E-01
4.2600049E+02	-9.0369100E-07	-7.0000000E-01	8.2943600E-07	-7.4361040E-01
4.2800057E+02	-8.6896800E-07	-7.0000000E-01	7.9570400E-07	-7.4631030E-01
4.3000050E+02	-8.3903000E-07	-7.0000000E-01	7.6359500E-07	-7.4870940E-01
4.3200042E+02	-8.1353100E-07	-7.0000000E-01	7.3944600E-07	-7.5086070E-01
4.3400054E+02	-7.9176700E-07	-7.0000000E-01	7.1497100E-07	-7.5281370E-01
4.3600087E+02	-7.6943700E-07	-7.0000000E-01	6.9371900E-07	-7.5459350E-01
4.3800076E+02	-7.5000000E-07	-7.0000000E-01	6.7576400E-07	-7.5623230E-01
4.4000077E+02	-7.3439000E-07	-7.0000000E-01	6.5840500E-07	-7.5775360E-01
4.4200096E+02	-7.1780700E-07	-7.0000000E-01	6.4160900E-07	-7.5916180E-01
4.4400025E+02	-7.0432300E-07	-7.0000000E-01	6.2887600E-07	-7.6048540E-01
4.4600029E+02	-6.9012000E-07	-7.0000000E-01	6.1435100E-07	-7.6172420E-01
4.4800077E+02	-6.7683000E-07	-7.0000000E-01	6.0000000E-07	-7.6289900E-01
4.5000047E+02	-1.3857100E-06	-7.5000000E-01	1.3603900E-06	-7.6400490E-01
4.5200095E+02	-1.1491200E-06	-7.5000000E-01	1.0726900E-06	-7.7558230E-01
4.5400049E+02	-1.0863800E-06	-7.5000000E-01	1.0104900E-06	-7.7941160E-01
4.5600069E+02	-1.0416600E-06	-7.5000000E-01	9.6301300E-07	-7.8252800E-01
4.5800049E+02	-1.0035300E-06	-7.5000000E-01	9.2371800E-07	-7.8520050E-01
4.6000057E+02	-9.7041900E-07	-7.5000000E-01	8.9302000E-07	-7.8754100E-01
4.6200052E+02	-9.4386900E-07	-7.5000000E-01	8.6522700E-07	-7.8961030E-01
4.6400076E+02	-9.1792000E-07	-7.5000000E-01	8.3923900E-07	-7.9147420E-01
4.6600064E+02	-8.9587000E-07	-7.5000000E-01	8.1669100E-07	-7.9316020E-01
4.6800051E+02	-8.7679500E-07	-7.5000000E-01	7.9745800E-07	-7.9469350E-01
4.7000037E+02	-8.5908700E-07	-7.5000000E-01	7.7874400E-07	-7.9609600E-01
4.7200084E+02	-8.4246700E-07	-7.5000000E-01	7.6193400E-07	-7.9738830E-01
4.7400041E+02	-8.2803200E-07	-7.5000000E-01	7.4774000E-07	-7.9856400E-01
4.7600061E+02	-8.1372200E-07	-7.5000000E-01	7.3373300E-07	-7.9965130E-01
4.7800047E+02	-8.0119800E-07	-7.5000000E-01	7.2116000E-07	-8.0066070E-01
4.8000055E+02	-1.5379900E-06	-8.0000000E-01	1.5237000E-06	-8.0160460E-01
4.8200089E+02	-1.3380600E-06	-8.0000000E-01	1.2577600E-06	-8.1334390E-01
4.8400051E+02	-1.2727800E-06	-8.0000000E-01	1.1899500E-06	-8.1714590E-01
4.8600048E+02	-1.2224700E-06	-8.0000000E-01	1.1401400E-06	-8.2009220E-01
4.8800058E+02	-1.1838500E-06	-8.0000000E-01	1.1022900E-06	-8.2252230E-01
4.9000023E+02	-1.1525200E-06	-8.0000000E-01	1.0702800E-06	-8.2459400E-01
4.9200072E+02	-1.1257000E-06	-8.0000000E-01	1.0406800E-06	-8.2638620E-01
4.9400095E+02	-1.0993600E-06	-8.0000000E-01	1.0167100E-06	-8.2796390E-01
4.9600064E+02	-1.0776900E-06	-8.0000000E-01	9.9317700E-07	-8.2935830E-01
4.9800075E+02	-1.0598500E-06	-8.0000000E-01	9.7553100E-07	-8.3061960E-01
5.0000068E+02	-1.0436700E-06	-8.0000000E-01	9.5921000E-07	-8.3173370E-01
5.0200066E+02	-1.0258000E-06	-8.0000000E-01	9.4362800E-07	-8.3274960E-01
5.0400031E+02	-1.0118200E-06	-8.0000000E-01	9.2791600E-07	-8.3367820E-01
5.0600094E+02	-9.9904500E-07	-8.0000000E-01	9.1551800E-07	-8.3453100E-01
5.0800060E+02	-9.8714700E-07	-8.0000000E-01	9.0330500E-07	-8.3530650E-01
5.1000096E+02	-9.7521200E-07	-8.0000000E-01	8.9121600E-07	-8.3604450E-01
5.1200088E+02	-9.6526800E-07	-8.0000000E-01	8.8163400E-07	-8.3671250E-01
5.1400030E+02	-9.5534200E-07	-8.0000000E-01	8.7176800E-07	-8.3734320E-01
5.1600010E+02	-9.4587500E-07	-8.0000000E-01	8.6192300E-07	-8.3792990E-01
5.1800035E+02	-9.3671900E-07	-8.0000000E-01	8.5236700E-07	-8.3848500E-01
5.2000043E+02	-9.2903800E-07	-8.0000000E-01	8.4449900E-07	-8.3900990E-01
5.2200069E+02	-9.2054700E-07	-8.0000000E-01	8.3722900E-07	-8.3949830E-01
5.2400066E+02	-9.1405700E-07	-8.0000000E-01	8.3141900E-07	-8.3996140E-01
5.2600042E+02	-9.0740000E-07	-8.0000000E-01	8.2293700E-07	-8.4041030E-01
5.2800081E+02	-9.0053600E-07	-8.0000000E-01	8.1757300E-07	-8.4083360E-01
5.3000062E+02	-8.9551000E-07	-8.0000000E-01	8.1045900E-07	-8.4124240E-01
5.3200042E+02	-8.8776500E-07	-8.0000000E-01	8.0355300E-07	-8.4163120E-01
5.3400032E+02	-8.8238700E-07	-8.0000000E-01	7.9703200E-07	-8.4200190E-01
5.3600091E+02	-8.7549500E-07	-8.0000000E-01	7.9443100E-07	-8.4235420E-01
5.3800058E+02	-8.7077800E-07	-8.0000000E-01	7.8604300E-07	-8.4268950E-01
5.4000014E+02	-3.1956600E-07	-7.5000000E-01	2.1321800E-07	-8.4301450E-01
5.4200046E+02	-4.9050900E-07	-7.5000000E-01	4.0636600E-07	-8.3589640E-01
5.4400019E+02	-5.0624100E-07	-7.5000000E-01	4.2207300E-07	-8.3401530E-01
